Wind Speed;Production;Actual Production;Difference;SMP;Forecasting error;0.07
10.9;7000;7444;-444;202.01;;
11.6;7000;7776;-776;208;;
7.5;2916;2930;-14;239.36;;
9.8;7000;7345;-345;194.58;;
12.1;7000;7120;-120;189.27;;
12.2;7000;6755;245;194.58;;
12.5;7000;6892;108;226.21;;
12.2;7000;7337;-337;194.58;;
12.4;7000;7068;-68;202.8;;
11.3;7000;7069;-69;205.91;;
10;7000;7773;-773;207.8;;
8.8;5119;5568;-449;214.9;;
6.3;1787;1755;32;239.36;;
6.1;1676;1451;225;239.36;;
7.4;2768;2954;-186;194.58;;
6.6;1953;2236;-283;239.26;;
6.1;1676;1668;7;217.42;;
5;911;962;-51;248.36;;
4.1;91;93;-2;254.36;;
3.5;0;0;0;260.36;;
4.7;637;585;53;260.36;;
5.4;1194;1328;-134;254.36;;
4.8;728;700;29;245.36;;
4.2;182;188;-6;248.36;;
2.6;0;0;0;207.91;;
2.1;0;0;0;195.37;;
2.4;0;0;0;239.15;;
3.4;0;0;0;195.37;;
2.6;0;0;0;189.68;;
2.5;0;0;0;189.68;;
1.7;0;0;0;239.15;;
2;0;0;0;239.15;;
2.2;0;0;0;245.35;;
2.8;0;0;0;262.18;;
2;0;0;0;265;;
2.1;0;0;0;263.33;;
1.5;0;0;0;260.48;;
2;0;0;0;260.06;;
4.5;455;465;-10;255.61;;
4;0;0;0;258.13;;
2.9;0;0;0;266;;
4.2;182;171;11;274.94;;
4.7;637;610;28;300.01;;
5.2;1052;984;69;290.49;;
4.4;364;382;-17;272.58;;
4.9;819;735;84;238.76;;
5.1;981;1083;-101;217.8;;
4.8;728;660;68;194.89;;
6.7;2008;2051;-43;180;;
8.1;3841;4020;-180;182.52;;
6.4;1842;1910;-68;167.37;;
5.9;1549;1644;-95;162.84;;
7.9;3510;3593;-83;160.25;;
8;3658;3583;74;161.13;;
8;3658;3585;73;177.3;;
9.3;6050;6667;-617;220.35;;
9.5;6378;5809;570;270;;
11.9;7000;6768;232;280;;
11.2;7000;7069;-69;273.78;;
12.6;7000;6997;3;266.47;;
13;7000;7711;-711;265.03;;
10.6;7000;6888;112;263.21;;
12.5;7000;8120;-1120;264.64;;
9.5;6378;5744;634;271.09;;
5.7;1407;1507;-99;280;;
6.2;1731;1580;151;280.59;;
6.6;1953;1698;255;312.18;;
5.6;1336;1400;-64;307.64;;
5.8;1478;1652;-174;289.55;;
5.5;1265;1162;104;252.24;;
4.6;546;484;62;220.38;;
6.1;1676;1612;63;196.62;;
6.5;1897;2062;-164;190.11;;
5.7;1407;1453;-46;200.04;;
6.2;1731;1927;-196;189.1;;
5.8;1478;1284;194;185;;
5.5;1265;1221;44;185;;
4.5;455;449;6;193.92;;
4.9;819;791;29;200.6;;
5.9;1549;1540;9;227.17;;
6.4;1842;1635;207;266.42;;
6.3;1787;1666;121;280;;
6.4;1842;1864;-22;280;;
5.5;1265;1112;153;274.97;;
5;911;885;26;275.85;;
4.9;819;877;-58;271.47;;
6.3;1787;1874;-88;275.69;;
4.4;364;359;6;284.26;;
2.5;0;0;0;293.42;;
2.5;0;0;0;299.22;;
6.7;2008;2032;-23;319.93;;
8.3;4206;4887;-681;316.69;;
5.9;1549;1568;-19;300.01;;
3.4;0;0;0;271.19;;
2.7;0;0;0;259.93;;
3;0;0;0;246.93;;
2.6;0;0;0;207.13;;
3.6;0;0;0;221.44;;
3.8;0;0;0;215.16;;
3.1;0;0;0;212.26;;
3.7;0;0;0;197.83;;
3.4;0;0;0;199.5;;
2.4;0;0;0;220.82;;
0.4;0;0;0;253.58;;
3;0;0;0;307.5;;
3.8;0;0;0;311.22;;
4.1;91;87;5;306.14;;
4.4;364;381;-17;293.98;;
5.9;1549;1498;51;275.73;;
6.7;2008;2150;-142;274.62;;
3.8;0;0;0;278.86;;
4.3;273;237;36;303.02;;
3.3;0;0;0;316.66;;
2.8;0;0;0;334.36;;
5;911;911;-1;356.95;;
4.7;637;535;102;352.12;;
6.3;1787;2011;-225;334.41;;
8.4;4389;3919;470;313.78;;
10;7000;7735;-735;272.17;;
11.1;7000;6538;462;252.93;;
12.5;7000;6473;527;230.16;;
11.8;7000;6816;184;220.05;;
8;3658;3754;-96;215.57;;
7;2175;2003;172;213.26;;
9.2;5871;6067;-196;198;;
10.3;7000;7610;-610;199.67;;
9.8;7000;7296;-296;214.33;;
11.8;7000;6838;162;239.38;;
5.8;1478;1328;150;293.84;;
5.4;1194;1306;-112;290.04;;
7.5;2916;2714;202;277.02;;
7.3;2620;2593;27;252.24;;
6.7;2008;2063;-55;247;;
5.3;1123;972;151;231.69;;
6;1620;1629;-9;228;;
4.7;637;566;71;228;;
4.3;273;305;-32;239.9;;
6.2;1731;1597;134;274.59;;
5.8;1478;1430;48;297.88;;
6.5;1897;1965;-68;294.71;;
8.2;4023;3862;161;289.63;;
9.8;7000;7593;-593;256.16;;
9.2;5871;5177;694;231.04;;
9.1;5678;4965;713;226.5;;
9.3;6050;6401;-351;200.14;;
9.6;6627;6705;-78;194.59;;
10.6;7000;6473;527;194.2;;
10;7000;6538;462;194.2;;
6.1;1676;1819;-144;140.47;;
6;1620;1708;-88;193.43;;
7.2;2471;2298;174;196.85;;
8.6;4754;4071;683;216.96;;
6.8;2064;2347;-283;195.83;;
6.3;1787;1772;14;215.06;;
4.6;546;593;-47;220.08;;
3.5;0;0;0;216.32;;
3.7;0;0;0;208.64;;
5;911;844;66;208.3;;
6.2;1731;1639;92;208.05;;
8.5;4571;4539;32;210.8;;
9.4;6214;6205;9;219.04;;
10.2;7000;7299;-299;257.07;;
10;7000;7231;-231;289.02;;
11.2;7000;6726;274;294.7;;
12.5;7000;7023;-23;298.4;;
16.2;7000;6257;743;263.01;;
11.9;7000;6907;93;249.19;;
14.4;7000;7068;-68;237.38;;
10;7000;7363;-363;211.78;;
8.3;4206;4325;-119;241.1;;
12.6;7000;7300;-300;194.39;;
11.8;7000;6988;12;193.95;;
9.3;6050;5940;110;194.44;;
13.4;7000;7283;-283;199.99;;
10.3;7000;7254;-254;211.69;;
10.2;7000;7046;-46;218.59;;
11.7;7000;7138;-138;213.73;;
12.4;7000;7383;-383;212.07;;
13.1;7000;7561;-561;220.74;;
12;7000;6425;575;220.74;;
12.6;7000;7325;-325;221.63;;
11.9;7000;8009;-1009;219.81;;
13.3;7000;7323;-323;213.39;;
11.9;7000;7054;-54;207.92;;
12.4;7000;6266;734;221.84;;
14.3;7000;7176;-176;245.07;;
16.3;7000;6523;477;277.65;;
14.4;7000;6592;408;281.99;;
13.4;7000;7023;-23;279.07;;
15.9;7000;7255;-255;254.02;;
14.5;7000;6859;141;237.25;;
12.4;7000;6234;766;211.69;;
12.8;7000;7157;-157;203.54;;
12.6;7000;7118;-118;196.84;;
11.5;7000;7072;-72;192.87;;
10.4;7000;7145;-145;186.31;;
10.2;7000;7543;-543;175.11;;
9.9;7000;7179;-179;179.39;;
9.7;6876;6958;-82;202.7;;
9.2;5871;5583;288;255.65;;
12.2;7000;7289;-289;286.93;;
11.9;7000;6997;3;300;;
10.4;7000;7141;-141;296.23;;
10.8;7000;6683;317;285.49;;
10.3;7000;6695;305;280.02;;
11.1;7000;6434;566;275.74;;
11.5;7000;7338;-338;276.43;;
12.2;7000;7563;-563;293.93;;
11.7;7000;7533;-533;297.4;;
11.5;7000;7144;-144;306.78;;
10.6;7000;6938;62;318.87;;
11;7000;7275;-275;312.66;;
12.4;7000;6406;594;312.5;;
12.7;7000;7333;-333;277.65;;
11.3;7000;6825;175;240.72;;
11.6;7000;7096;-96;228.85;;
11.2;7000;7176;-176;209.24;;
11.5;7000;6181;819;185.61;;
12;7000;7185;-185;183.34;;
11.7;7000;6461;539;171.23;;
11;7000;6923;77;185;;
10;7000;7071;-71;190.83;;
8.9;5302;5132;169;203.8;;
9.3;6050;6493;-443;281.56;;
10.6;7000;6079;921;310.65;;
7;2175;2235;-60;326.91;;
2.7;0;0;0;314.86;;
2.7;0;0;0;306.04;;
2.1;0;0;0;299;;
2;0;0;0;293.98;;
5.9;1549;1516;33;285.96;;
2.9;0;0;0;298.2;;
2.6;0;0;0;306.78;;
2.9;0;0;0;319.39;;
4.5;455;443;12;348.21;;
4.1;91;93;-2;342.13;;
5.2;1052;1239;-187;330.03;;
3.1;0;0;0;300;;
2;0;0;0;265.14;;
3.1;0;0;0;237;;
2;0;0;0;210.06;;
2.4;0;0;0;200.45;;
3.3;0;0;0;200.4;;
2;0;0;0;195.29;;
2.1;0;0;0;172.29;;
2.5;0;0;0;190.42;;
2.8;0;0;0;209.06;;
2;0;0;0;252.4;;
2.5;0;0;0;330;;
0.8;0;0;0;344.98;;
1.7;0;0;0;330.02;;
1.8;0;0;0;313.3;;
2.1;0;0;0;300;;
1.9;0;0;0;294.72;;
1.7;0;0;0;300;;
1.2;0;0;0;328;;
0.4;0;0;0;342.18;;
2;0;0;0;350.92;;
0.8;0;0;0;385;;
0.6;0;0;0;362.13;;
1.1;0;0;0;345.02;;
1;0;0;0;303.33;;
0.8;0;0;0;262.67;;
1.4;0;0;0;225.94;;
1.5;0;0;0;206.12;;
1.1;0;0;0;195.1;;
1.2;0;0;0;191.72;;
1.8;0;0;0;187;;
1.7;0;0;0;187;;
0.8;0;0;0;197.92;;
1.2;0;0;0;220.01;;
1.3;0;0;0;284.92;;
0.6;0;0;0;330;;
0.7;0;0;0;336.76;;
1.7;0;0;0;330;;
2.1;0;0;0;305.33;;
2.1;0;0;0;297.61;;
2.4;0;0;0;298.32;;
0.5;0;0;0;309.52;;
0.7;0;0;0;325.91;;
0;0;0;0;356.26;;
1;0;0;0;370.51;;
1.4;0;0;0;361.4;;
1.1;0;0;0;350;;
3;0;0;0;330.04;;
3.3;0;0;0;330;;
3;0;0;0;285.37;;
2.2;0;0;0;240;;
2;0;0;0;225;;
1.5;0;0;0;228.99;;
5.2;1052;1014;38;222.26;;
5.7;1407;1361;46;200.68;;
4.4;364;372;-8;193.54;;
2.5;0;0;0;200.63;;
1.3;0;0;0;201.9;;
2;0;0;0;255.65;;
2.2;0;0;0;299.94;;
0.7;0;0;0;301.21;;
2.2;0;0;0;297.93;;
2.3;0;0;0;284.98;;
2.6;0;0;0;272.38;;
2.9;0;0;0;281.91;;
3;0;0;0;247.57;;
2.9;0;0;0;259.83;;
0.7;0;0;0;277.87;;
3.1;0;0;0;280;;
4.8;728;694;34;283.22;;
6.5;1897;1850;48;262.46;;
6.4;1842;1761;81;262.46;;
6.6;1953;1844;109;250;;
7.2;2471;2522;-50;223.21;;
7.3;2620;2747;-127;216.02;;
7.2;2471;2522;-51;200.7;;
6.5;1897;2194;-297;139.29;;
7.1;2323;2313;10;200.63;;
6.5;1897;1924;-26;200.63;;
7.3;2620;2768;-148;193.82;;
8.1;3841;3832;9;184.1;;
7.7;3213;3496;-283;193.06;;
6.8;2064;2161;-97;207.01;;
9.2;5871;6533;-662;209.98;;
10.4;7000;7475;-475;215.02;;
11.3;7000;6283;717;220.07;;
11.5;7000;6365;635;221.37;;
12.7;7000;6421;579;216.35;;
12.3;7000;7478;-478;220.08;;
11.6;7000;7090;-90;216.02;;
13.2;7000;6725;275;218.9;;
11.4;7000;7336;-336;225;;
13.6;7000;7238;-238;233.82;;
14;7000;7895;-895;270.8;;
15.3;7000;6857;143;277.33;;
8.5;4571;4566;5;264.08;;
12.2;7000;6775;225;238.43;;
13.9;7000;6965;35;219.47;;
15.4;7000;6899;101;206.56;;
14.6;7000;6678;322;199.21;;
14.1;7000;6679;321;176.16;;
9.4;6214;6441;-227;188.82;;
11.1;7000;7506;-506;145;;
12.1;7000;7046;-46;181.2;;
9.6;6627;6813;-186;176;;
8.4;4389;4781;-392;174.5;;
9.9;7000;6824;176;181.4;;
10.1;7000;6927;73;184.77;;
12.3;7000;7031;-31;185.99;;
12.5;7000;7272;-272;199.99;;
12.3;7000;7793;-793;203.01;;
9.9;7000;7445;-445;209.76;;
10.5;7000;7810;-810;210.07;;
11.3;7000;6740;260;198.28;;
8.7;4936;4151;786;198.34;;
5.4;1194;1062;132;205.11;;
6.7;2008;1870;139;217.03;;
6.7;2008;1962;46;245.13;;
7.4;2768;2936;-168;247.94;;
8.7;4936;4708;228;238.61;;
8.5;4571;5040;-468;216.31;;
7.9;3510;3583;-74;193;;
8.7;4936;4667;270;196.69;;
9;5484;5610;-126;125.09;;
8.1;3841;3555;286;47.66;;
9.7;6876;6616;259;192.53;;
9.4;6214;6226;-12;44.14;;
9.7;6876;7703;-828;37.38;;
8.8;5119;5392;-273;160;;
7.7;3213;3186;27;197.97;;
7;2175;2105;69;217.67;;
10.1;7000;6959;41;250;;
9.6;6627;7042;-415;218.99;;
8.7;4936;5348;-411;216.33;;
8.6;4754;4454;300;215.34;;
9.5;6378;5742;636;218.19;;
10;7000;7905;-905;222.59;;
10;7000;7300;-300;217.91;;
9.9;7000;7483;-483;252.24;;
9.8;7000;6824;176;264.98;;
8.9;5302;5724;-422;299.2;;
8;3658;3616;42;334.12;;
6.9;2119;2320;-200;330;;
7.5;2916;2801;115;323.74;;
6.2;1731;1668;64;276.53;;
6.8;2064;2118;-54;242.66;;
7;2175;2050;125;219.86;;
6.8;2064;1961;103;217.07;;
7.3;2620;2802;-182;125.59;;
7.3;2620;2761;-141;118.61;;
7.1;2323;2189;134;118.61;;
7.7;3213;3145;68;113;;
7.7;3213;3438;-225;118.61;;
8.7;4936;4894;42;175.66;;
9;5484;5342;142;245;;
10.2;7000;6226;774;220.07;;
9.5;6378;6041;337;248.54;;
9.6;6627;6112;515;227.69;;
9.6;6627;6537;90;199.55;;
8.9;5302;5486;-185;199.55;;
8.6;4754;4663;91;219.54;;
9.9;7000;6900;100;221.78;;
8.2;4023;3713;310;250.72;;
9.5;6378;5866;512;291.71;;
8.9;5302;5187;115;302.07;;
8.7;4936;5320;-384;317.36;;
7.8;3361;3111;250;305.72;;
8.6;4754;4486;268;302.72;;
6.7;2008;2030;-22;275.44;;
2.8;0;0;0;241.39;;
3.7;0;0;0;233.69;;
2.5;0;0;0;223.99;;
1.3;0;0;0;184.82;;
0.9;0;0;0;187;;
1.9;0;0;0;185.42;;
1.2;0;0;0;184.82;;
0.8;0;0;0;187.38;;
1.3;0;0;0;214.5;;
2.2;0;0;0;245;;
3.8;0;0;0;252.19;;
5.6;1336;1296;41;248.87;;
5.5;1265;1231;35;222.03;;
4.2;182;184;-2;194.97;;
4.9;819;834;-15;184.82;;
4.2;182;170;12;188;;
4.7;637;640;-2;198.66;;
2.7;0;0;0;268.49;;
1.8;0;0;0;284.41;;
2.6;0;0;0;319.69;;
4.4;364;416;-51;333.71;;
5.2;1052;979;73;334.03;;
6.2;1731;1824;-93;328.96;;
6.6;1953;1787;166;294.78;;
6.3;1787;1635;151;238.12;;
6.7;2008;2216;-208;210.07;;
5.4;1194;1259;-65;187;;
6.6;1953;1873;80;210;;
7.8;3361;3207;154;193.12;;
7.4;2768;2634;134;192.54;;
6.2;1731;1884;-153;192.54;;
9.3;6050;6212;-162;192.61;;
10.1;7000;6945;55;210.73;;
11.8;7000;7505;-505;247.9;;
8.7;4936;4833;104;296.92;;
1.8;0;0;0;320;;
0.9;0;0;0;304.9;;
2.1;0;0;0;282.76;;
1.7;0;0;0;276.42;;
3.7;0;0;0;270.33;;
8.3;4206;4058;148;280.06;;
8.5;4571;4593;-21;292.14;;
7.6;3065;3112;-47;304.96;;
9.6;6627;6143;484;327.82;;
10.4;7000;6790;210;354.07;;
9.6;6627;6611;16;333.19;;
8.6;4754;4881;-127;300.36;;
9.3;6050;6616;-566;273.15;;
7.9;3510;3382;128;235.75;;
9.8;7000;7111;-111;222;;
9.4;6214;5973;241;192.54;;
8.9;5302;5217;85;151.58;;
13.2;7000;7097;-97;183.5;;
13.1;7000;6156;844;118.09;;
13.1;7000;6600;400;113;;
12.4;7000;6465;535;118.61;;
10.1;7000;6835;165;167.93;;
11.9;7000;6895;105;262.68;;
9.2;5871;5514;357;289.26;;
10.4;7000;6115;885;291.49;;
10.5;7000;7101;-101;264.19;;
10.9;7000;6976;24;247.63;;
12;7000;7247;-247;244.93;;
12.2;7000;6267;733;244.97;;
14.2;7000;7649;-649;254.78;;
13.9;7000;7235;-235;272.62;;
14.4;7000;7271;-271;281.56;;
14.1;7000;7438;-438;294.97;;
13.3;7000;5870;1130;295.99;;
11.8;7000;6740;260;292.94;;
11.5;7000;6782;218;255.13;;
10.3;7000;6634;366;209.42;;
10.6;7000;6367;633;197.4;;
10.2;7000;6342;658;197.3;;
11.7;7000;6384;616;196;;
13.2;7000;7770;-770;129.23;;
14.5;7000;7018;-18;129.23;;
13.9;7000;6846;154;142.04;;
12.6;7000;6694;306;184.49;;
12.3;7000;7154;-154;185.01;;
10.5;7000;6848;152;192.1;;
11;7000;7281;-281;192.47;;
12.4;7000;6634;366;205;;
11.5;7000;6394;606;222.79;;
9.8;7000;7529;-529;235.01;;
9.9;7000;7693;-693;231.23;;
11.1;7000;7091;-91;224;;
13;7000;7336;-336;224.93;;
13;7000;6299;701;222;;
15.3;7000;6393;607;218.73;;
16;7000;7209;-209;213;;
13.2;7000;7234;-234;266.08;;
12.5;7000;6873;127;284.15;;
11.9;7000;7456;-456;281.72;;
12.9;7000;6477;523;274.03;;
12.7;7000;7368;-368;241.93;;
11.2;7000;6951;49;227.22;;
11.3;7000;6531;469;219.45;;
10.2;7000;7246;-246;210;;
10.9;7000;6715;285;200.75;;
12.6;7000;7099;-99;204.61;;
12.3;7000;7122;-122;197.94;;
12.1;7000;6789;211;163.97;;
11.9;7000;6947;53;159.46;;
10.4;7000;5680;1320;159.58;;
10.8;7000;6297;703;186.08;;
12.4;7000;7426;-426;195;;
13.4;7000;7382;-382;199.84;;
13.3;7000;8255;-1255;206.09;;
13.6;7000;7546;-546;209.28;;
15.2;7000;7491;-491;210;;
15.8;7000;6474;526;200.06;;
13.7;7000;7313;-313;195;;
15.5;7000;6862;138;201.02;;
18.4;7000;7491;-491;210.49;;
15.3;7000;6962;38;229.07;;
13.1;7000;7089;-89;256.91;;
10.8;7000;6592;408;260;;
11.3;7000;6506;494;254.87;;
11;7000;6448;552;208.64;;
10.3;7000;7130;-130;195.38;;
10.8;7000;6513;487;196.13;;
13.4;7000;6777;223;130.29;;
13.9;7000;7274;-274;113;;
13.1;7000;8097;-1097;107.3;;
13.1;7000;7807;-807;53.47;;
12.7;7000;6325;675;63.02;;
12;7000;6547;453;113;;
10.5;7000;7171;-171;181.95;;
8.8;5119;5218;-98;264.31;;
9.2;5871;6606;-735;310.59;;
6.8;2064;2098;-34;328.55;;
4.2;182;211;-29;320.21;;
2.4;0;0;0;260.2;;
1.5;0;0;0;225.67;;
1.5;0;0;0;236.37;;
5.2;1052;1035;17;215.59;;
3.6;0;0;0;235;;
4.8;728;722;6;252;;
8.4;4389;4202;187;273.69;;
9.7;6876;6541;335;299.96;;
10.2;7000;7155;-155;273.69;;
8;3658;3499;159;265.78;;
8.7;4936;4609;328;214.91;;
10;7000;7178;-178;199;;
11;7000;6517;483;204.06;;
12.7;7000;6655;345;177;;
12.1;7000;7096;-96;107.3;;
10.1;7000;7563;-563;107.3;;
8.4;4389;4239;149;80.83;;
7.6;3065;2984;80;107.3;;
8.7;4936;5454;-517;117.28;;
6.5;1897;1647;250;193.21;;
3.2;0;0;0;228.72;;
5.9;1549;1704;-155;272.52;;
3;0;0;0;280.84;;
2.9;0;0;0;255.91;;
3.1;0;0;0;214.86;;
3.9;0;0;0;208.89;;
2.9;0;0;0;208.58;;
5.1;981;1055;-73;210.38;;
6.1;1676;1561;115;270.9;;
7.1;2323;2090;233;292.62;;
6.8;2064;2291;-228;304.6;;
6.2;1731;1673;58;298.68;;
6;1620;1555;65;292;;
8.3;4206;4246;-40;285.93;;
6.4;1842;1845;-3;245.46;;
6.6;1953;1817;136;222.58;;
6.9;2119;2062;58;210;;
8;3658;3452;206;197.57;;
9.8;7000;7013;-13;195.52;;
7.9;3510;3638;-128;191.9;;
8.3;4206;4459;-253;191;;
8.8;5119;5052;67;166.22;;
7.5;2916;3029;-112;184.2;;
10.3;7000;6845;155;195.95;;
11.2;7000;7230;-230;224.77;;
4.8;728;741;-13;240.7;;
6;1620;1579;42;270;;
8.6;4754;5014;-261;258.4;;
10.8;7000;6455;545;227.35;;
12.6;7000;6324;676;230.47;;
8.4;4389;4085;303;232.38;;
4.6;546;581;-35;233.49;;
6.3;1787;1920;-133;248.57;;
8.8;5119;5180;-61;255;;
10.3;7000;6356;644;280;;
12.2;7000;6258;742;292;;
10;7000;6411;589;289.55;;
13.3;7000;7015;-15;284.3;;
12.4;7000;6984;16;246.35;;
10.7;7000;6363;637;234.03;;
11.7;7000;6704;296;227.92;;
9.8;7000;6685;315;200.2;;
12.9;7000;6776;224;204.03;;
14;7000;7323;-323;194.74;;
12.7;7000;7281;-281;170.51;;
11.6;7000;7160;-160;181.07;;
13.9;7000;7088;-88;193;;
11.8;7000;6683;317;204.19;;
10.8;7000;6212;788;251;;
13.6;7000;6410;590;288.57;;
12.5;7000;6788;212;306;;
12.1;7000;7039;-39;305.69;;
11.5;7000;6621;379;253.57;;
12.3;7000;7184;-184;196;;
11.5;7000;7362;-362;195.05;;
15.6;7000;7264;-264;199.05;;
14.1;7000;7296;-296;248.97;;
12.2;7000;6564;436;270.92;;
12.1;7000;7051;-51;288.69;;
13.3;7000;7183;-183;318.96;;
12.3;7000;6580;420;300;;
12.6;7000;6318;682;268.8;;
12.5;7000;7106;-106;196;;
12;7000;7812;-812;191.8;;
11;7000;7119;-119;134.21;;
13.4;7000;7741;-741;134.2;;
11;7000;6087;913;191.5;;
14.6;7000;7344;-344;191.5;;
14.6;7000;6291;709;191.5;;
13.5;7000;6861;139;186.09;;
12.6;7000;7512;-512;120.72;;
11.2;7000;6810;190;186.13;;
12.1;7000;5668;1332;237.99;;
11.8;7000;7008;-8;272.45;;
12.2;7000;6860;140;299.5;;
11.7;7000;6678;322;272.23;;
11.2;7000;7016;-16;255.91;;
11.4;7000;7374;-374;197.7;;
11;7000;7413;-413;197.78;;
14.2;7000;6794;206;200.39;;
13.9;7000;7215;-215;242.85;;
13;7000;6955;45;254.61;;
13;7000;6460;540;274.76;;
13.1;7000;6444;556;317.99;;
12.7;7000;6758;242;297.35;;
13.1;7000;7277;-277;265.41;;
12.2;7000;7037;-37;254.57;;
10.7;7000;7342;-342;212.17;;
11.8;7000;7226;-226;233.38;;
12.1;7000;6643;357;209.48;;
11.8;7000;7273;-273;215;;
14.8;7000;7056;-56;191.95;;
14.3;7000;6859;141;164.6;;
13.3;7000;7187;-187;116.59;;
13.3;7000;6744;256;122.08;;
12.9;7000;6973;27;140.3;;
13.4;7000;6201;799;191.95;;
14.5;7000;7109;-109;243.9;;
13.9;7000;6575;425;272.32;;
12.6;7000;6489;511;284.32;;
12.8;7000;6569;431;284.32;;
13;7000;6247;753;279.83;;
13.1;7000;6874;126;274.3;;
13.4;7000;6519;481;250.57;;
11.9;7000;7975;-975;241.09;;
10.6;7000;7559;-559;247.07;;
12.5;7000;6924;76;263.73;;
10.8;7000;7314;-314;281.59;;
7.7;3213;3302;-89;280.93;;
12.1;7000;6191;809;259.47;;
10.4;7000;7030;-30;254.09;;
8.7;4936;4865;71;243.29;;
7.9;3510;3402;107;230.84;;
7.6;3065;3194;-129;210.38;;
8.5;4571;4460;111;191.44;;
10.9;7000;6986;14;95.53;;
9.1;5678;5423;255;56.27;;
8.2;4023;4148;-125;33.13;;
9.5;6378;6798;-420;36.95;;
9.1;5678;5116;562;43.08;;
9.9;7000;6959;41;57.28;;
10;7000;7302;-302;192.13;;
7.4;2768;2971;-203;241.76;;
5.5;1265;1263;2;191.44;;
3;0;0;0;191.44;;
2.7;0;0;0;191.43;;
2.2;0;0;0;191.43;;
5.8;1478;1568;-90;191.44;;
6.7;2008;1926;82;218.02;;
5.2;1052;1112;-59;235;;
6.6;1953;1877;75;253.33;;
8.4;4389;4557;-168;282;;
6.3;1787;1975;-189;291.26;;
8.3;4206;3821;385;287.51;;
8.3;4206;4622;-416;273.7;;
3.5;0;0;0;240.76;;
3;0;0;0;243.4;;
2.1;0;0;0;236.01;;
2.7;0;0;0;161.43;;
5;911;923;-12;193.38;;
1.1;0;0;0;123.33;;
0.8;0;0;0;115.18;;
1.8;0;0;0;138.53;;
3.4;0;0;0;210.09;;
5.8;1478;1467;11;269.2;;
4.9;819;819;0;319.24;;
2.8;0;0;0;341.92;;
2.2;0;0;0;339.95;;
2.1;0;0;0;300;;
1.8;0;0;0;269.99;;
2;0;0;0;305.99;;
1.4;0;0;0;283.44;;
2;0;0;0;322.11;;
1.8;0;0;0;325.75;;
3.3;0;0;0;332.06;;
3.4;0;0;0;327.69;;
3.4;0;0;0;298.07;;
2.8;0;0;0;298.07;;
4.9;819;730;90;263.01;;
4.8;728;688;41;197.76;;
4.9;819;846;-27;188.03;;
4.5;455;450;6;188.03;;
3.6;0;0;0;113;;
3.8;0;0;0;113;;
5.4;1194;1316;-122;62.44;;
7.3;2620;2437;183;60.09;;
8.5;4571;3918;653;117.4;;
8.5;4571;5098;-527;150.47;;
7.4;2768;2197;571;259.9;;
9.5;6378;6636;-258;299;;
9.5;6378;6927;-549;274;;
9.6;6627;6947;-320;250;;
11.2;7000;6778;222;213.79;;
11.5;7000;7109;-109;209.63;;
11.9;7000;7040;-40;196.29;;
9.3;6050;5462;588;196.33;;
11.9;7000;7749;-749;214.77;;
12.7;7000;7276;-276;259.6;;
13;7000;6685;315;294.22;;
13.4;7000;7216;-216;299;;
13.4;7000;6525;475;298.07;;
12.8;7000;7021;-21;288;;
13.9;7000;6578;422;202.62;;
13.2;7000;6746;254;150.45;;
13.1;7000;5923;1077;139.23;;
13.8;7000;7566;-566;72.54;;
13.8;7000;7169;-169;125.13;;
13.2;7000;6726;274;164.49;;
13.6;7000;7806;-806;72.54;;
13.1;7000;7513;-513;62.44;;
13.2;7000;7182;-182;125.12;;
13.6;7000;6939;61;194.1;;
14;7000;7073;-73;290;;
13.4;7000;7232;-232;236.53;;
10.2;7000;6841;159;244.69;;
9.5;6378;5710;668;195.92;;
9.2;5871;6304;-433;195;;
8.9;5302;5626;-324;195;;
4.4;364;393;-29;196;;
3;0;0;0;202.6;;
1.1;0;0;0;252.43;;
2.4;0;0;0;326.59;;
2.6;0;0;0;351;;
2.1;0;0;0;369.4;;
2.2;0;0;0;316.46;;
1.3;0;0;0;303.09;;
0.5;0;0;0;277.43;;
0.4;0;0;0;199.85;;
0.4;0;0;0;200.16;;
1.5;0;0;0;250;;
3.1;0;0;0;291.04;;
3.2;0;0;0;279.5;;
4.6;546;540;6;194.54;;
4.3;273;311;-38;194.54;;
3.8;0;0;0;214.71;;
3.4;0;0;0;266.49;;
0.6;0;0;0;321.4;;
5.7;1407;1342;66;390;;
5;911;875;35;400;;
4.1;91;76;15;389.92;;
4.5;455;463;-7;335.8;;
4.9;819;905;-85;319.69;;
4.4;364;352;12;305.68;;
4.9;819;846;-26;305.68;;
4.9;819;805;14;355.17;;
4.2;182;180;2;399.72;;
4.5;455;481;-26;416.23;;
6;1620;1541;79;425;;
9.7;6876;6891;-15;417.25;;
6.7;2008;1785;224;404.57;;
6.7;2008;1961;48;366.13;;
6.4;1842;1632;210;320;;
9.5;6378;7298;-920;290.55;;
10.4;7000;6438;562;279.37;;
11.4;7000;6376;624;289.26;;
10;7000;7879;-879;276.46;;
10.8;7000;7565;-565;266.64;;
11.1;7000;6668;332;255.23;;
11.9;7000;7227;-227;250;;
12.4;7000;6346;654;270.09;;
12.5;7000;7205;-205;303.81;;
12.4;7000;6709;291;389.97;;
11.6;7000;7129;-129;385.45;;
10.4;7000;7230;-230;350;;
11.8;7000;6834;166;303;;
11.2;7000;6871;129;280.1;;
12.1;7000;7790;-790;279.22;;
