Wind Speed;Production;SMP;Rounded Prod
4.1;22.76;107.54;91.04
4.4;91.05;107.57;364.2
4.1;22.76;107.52;91.04
4.2;45.53;100.54;182.12
4.7;159.34;99.04;637.36
3.8;0;107.56;0
3.4;0;113;0
3;0;139.99;0
5.7;351.81;128;1407.24
6.6;488.24;127;1952.96
7.9;877.4;109.11;3509.6
9.2;1467.83;125.98;5871.32
6.9;529.85;104.54;2119.4
8.9;1325.45;108.69;5301.8
12.1;1750;103.86;7000
10.9;1750;95.37;7000
11.8;1750;94.31;7000
12.7;1750;94.96;7000
13.4;1750;100.61;7000
11;1750;135.73;7000
9.3;1512.52;138.78;6050.08
7.9;877.4;147.36;3509.6
7.9;877.4;139.88;3509.6
8.8;1279.78;135.34;5119.12
9.2;1467.83;134.83;5871.32
8.8;1279.78;136.36;5119.12
8.2;1005.81;135.85;4023.24
6.9;529.85;135.01;2119.4
6;405.03;134.32;1620.12
4.8;182.1;135.52;728.4
6;405.03;136.78;1620.12
6.3;446.64;148.38;1786.56
7.2;617.87;161.31;2471.48
7.2;617.87;164.02;2471.48
8.2;1005.81;145.04;4023.24
8.4;1097.13;138.25;4388.52
8.4;1097.13;134.83;4388.52
8.4;1097.13;124.43;4388.52
8.2;1005.81;114.1;4023.24
8.7;1234.12;109;4936.48
9.5;1594.57;100.56;6378.28
9.5;1594.57;100.56;6378.28
8.8;1279.78;108.99;5119.12
8.6;1188.46;122.07;4753.84
6.8;515.98;132.44;2063.92
4.7;159.34;134.92;637.36
4.2;45.53;128.85;182.12
4;0;124.43;0
4.3;68.29;128.28;273.16
4.2;45.53;133.77;182.12
3.7;0;124.43;0
4.3;68.29;120.89;273.16
4.9;204.87;123;819.48
4.1;22.76;136.1;91.04
4.5;113.81;134.92;455.24
3.6;0;129.33;0
4.5;113.81;142;455.24
5.1;245.37;135.24;981.48
5.4;298.59;118.95;1194.36
6.5;474.37;123.19;1897.48
10.5;1750;111.76;7000
12;1750;119.75;7000
13.5;1750;107.96;7000
13.4;1750;99.81;7000
12.7;1750;90.73;7000
12.5;1750;90.06;7000
12.6;1750;99.7;7000
13.4;1750;113;7000
15.6;1750;112.1;7000
15.3;1750;111.04;7000
14.9;1750;108.65;7000
14.4;1750;110.66;7000
14.3;1750;111.03;7000
14.3;1750;112;7000
16.4;1750;109.72;7000
15.7;1750;107.54;7000
14.4;1750;110.8;7000
13.5;1750;120.52;7000
13.2;1750;135.23;7000
12.4;1750;146.92;7000
12.8;1750;149.46;7000
14.5;1750;147.77;7000
13.7;1750;129.52;7000
13.2;1750;126.69;7000
13.9;1750;114;7000
13.9;1750;108.69;7000
15.1;1750;108.69;7000
15.3;1750;108.25;7000
14.7;1750;92;7000
16.3;1750;97.65;7000
16;1750;107.64;7000
14.1;1750;115.85;7000
16;1750;127.38;7000
15.8;1750;129.01;7000
15;1750;116.33;7000
14.1;1750;110.02;7000
13.5;1750;108.87;7000
12.5;1750;109.62;7000
14.4;1750;108.69;7000
13;1750;108.69;7000
11.1;1750;108.69;7000
10.5;1750;116.77;7000
9.7;1718.91;125.53;6875.64
8.9;1325.45;127.11;5301.8
9.45;1574.06;152.04;6296.24
10;1750;141.25;7000
8.5;1142.8;127.11;4571.2
7.5;729.1;133.34;2916.4
7.5;729.1;121.92;2916.4
8.6;1188.46;130.37;4753.84
9.4;1553.55;129.51;6214.2
9.9;1750;133.81;7000
10.2;1750;121.96;7000
10.6;1750;121.96;7000
10.7;1750;124.08;7000
10;1750;121.96;7000
9.5;1594.57;127.39;6378.28
8.7;1234.12;121.96;4936.48
7.7;803.25;121.96;3213
7.4;692.02;121.96;2768.08
7.1;580.8;127.85;2323.2
6.3;446.64;126.53;1786.56
7.7;803.25;121.96;3213
7.1;580.8;121.96;2323.2
7.5;729.1;128.21;2916.4
7.4;692.02;133;2768.08
7.5;729.1;133.37;2916.4
7.5;729.1;140.62;2916.4
9.8;1750;142.55;7000
9;1371.11;142.55;5484.44
8.6;1188.46;140;4753.84
7.5;729.1;135.8;2916.4
6.6;488.24;132.97;1952.96
6.9;529.85;132.97;2119.4
10;1750;128.88;7000
10.1;1750;126.11;7000
10.6;1750;125.5;7000
10.2;1750;124.5;7000
9.8;1750;124.5;7000
9.4;1553.55;114.75;6214.2
9;1371.11;117.39;5484.44
7.3;654.95;117.68;2619.8
5.8;369.55;110.62;1478.2
5.5;316.33;113;1265.32
5.5;316.33;105;1265.32
4.8;182.1;101.25;728.4
6.5;474.37;70.83;1897.48
5.6;334.07;60.06;1336.28
5;227.63;69.09;910.52
5.1;245.37;100;981.48
5.8;369.55;113;1478.2
6.1;418.9;114.75;1675.6
7.9;877.4;122.26;3509.6
7.2;617.87;118.79;2471.48
6.7;502.11;112.57;2008.44
6.8;515.98;113;2063.92
6.2;432.77;101.25;1731.08
6.6;488.24;115.69;1952.96
7.5;729.1;107.53;2916.4
7.7;803.25;104.05;3213
7.8;840.33;97.97;3361.32
8.4;1097.13;100;4388.52
8.2;1005.81;106.69;4023.24
7.4;692.02;135.97;2768.08
7.4;692.02;145.03;2768.08
7.2;617.87;146;2471.48
6.2;432.77;123.73;1731.08
5.6;334.07;112.55;1336.28
4.5;113.81;119.31;455.24
4.1;22.76;110.65;91.04
4.9;204.87;109;819.48
3.9;0;106.69;0
4.9;204.87;109.72;819.48
5.9;387.29;113;1549.16
6.4;460.5;130.38;1842
5.8;369.55;129.77;1478.2
7.2;617.87;124.64;2471.48
8;914.48;113;3657.92
8;914.48;112.57;3657.92
8.4;1097.13;113;4388.52
8.7;1234.12;107.48;4936.48
9;1371.11;109.11;5484.44
9.6;1656.74;106;6626.96
11.1;1750;99.08;7000
12;1750;99.06;7000
11.8;1750;100.41;7000
11.9;1750;110.02;7000
10.8;1750;119.56;7000
12.4;1750;142.02;7000
11.9;1750;129.42;7000
10.8;1750;119.56;7000
10.4;1750;113;7000
11.1;1750;112.58;7000
11.2;1750;112.57;7000
11.7;1750;110.02;7000
11.1;1750;110.02;7000
10.3;1750;113;7000
10.2;1750;113;7000
10.1;1750;113;7000
10.6;1750;123.98;7000
10.8;1750;159.9;7000
10.3;1750;123.98;7000
9.9;1750;113;7000
10.4;1750;113;7000
11;1750;110.02;7000
11.6;1750;105.96;7000
11.8;1750;101.12;7000
12.3;1750;95.77;7000
12.2;1750;94.01;7000
12.4;1750;101.11;7000
12.2;1750;107.52;7000
12.8;1750;114.66;7000
13;1750;151.16;7000
13.6;1750;139.95;7000
12.9;1750;121.41;7000
12.9;1750;114.77;7000
13.1;1750;108.99;7000
13.7;1750;111.51;7000
13.5;1750;109.87;7000
14.2;1750;107.12;7000
13.1;1750;107.12;7000
13;1750;113;7000
12.7;1750;118.74;7000
13.1;1750;123.98;7000
12.2;1750;147.77;7000
13.1;1750;123.98;7000
13;1750;117.43;7000
13.5;1750;114.74;7000
13.9;1750;112.12;7000
13;1750;115.02;7000
12.6;1750;108.3;7000
12.6;1750;109.31;7000
13.3;1750;108.3;7000
13.9;1750;108.3;7000
15.5;1750;118.04;7000
15;1750;131.57;7000
14.7;1750;148.93;7000
14.3;1750;156;7000
12.3;1750;145.16;7000
13;1750;141.96;7000
13.6;1750;140.24;7000
13;1750;131.31;7000
12.1;1750;122.82;7000
11.5;1750;120.93;7000
10.9;1750;125.14;7000
9.9;1750;145.03;7000
9.2;1467.83;146.27;5871.32
9.6;1656.74;155.42;6626.96
8.8;1279.78;172.5;5119.12
7.3;654.95;166.9;2619.8
7;543.72;148;2174.88
7.1;580.8;139.86;2323.2
6;405.03;131.56;1620.12
7.7;803.25;121.49;3213
6.4;460.5;115;1842
6.8;515.98;115;2063.92
7.3;654.95;115;2619.8
8.1;960.14;115;3840.56
7.5;729.1;125.76;2916.4
6;405.03;145.45;1620.12
6.6;488.24;158.07;1952.96
7.7;803.25;162.01;3213
8.2;1005.81;147.81;4023.24
8.8;1279.78;147.77;5119.12
9;1371.11;140.54;5484.44
8.5;1142.8;138.49;4571.2
9;1371.11;136.66;5484.44
9.6;1656.74;129.34;6626.96
9.9;1750;139.95;7000
9.9;1750;145.03;7000
9.5;1594.57;150.77;6378.28
8.7;1234.12;159.18;4936.48
9.4;1553.55;166.49;6214.2
9.6;1656.74;162;6626.96
10.3;1750;148.64;7000
10.3;1750;141.52;7000
10.7;1750;137.65;7000
10.3;1750;124.27;7000
10.5;1750;121.19;7000
11;1750;117.37;7000
11.5;1750;114.91;7000
11.5;1750;114.7;7000
11.1;1750;121.19;7000
10.3;1750;120.96;7000
10.5;1750;125.15;7000
10.7;1750;127.79;7000
9;1371.11;123.34;5484.44
9.8;1750;119;7000
10.5;1750;119.34;7000
9.6;1656.74;118.41;6626.96
10.5;1750;110.57;7000
11.2;1750;109.18;7000
10.8;1750;114.05;7000
10;1750;123.34;7000
9.7;1718.91;132.96;6875.64
9;1371.11;146.98;5484.44
8.7;1234.12;155.64;4936.48
8.9;1325.45;151.93;5301.8
9.1;1419.47;138.01;5677.88
9.2;1467.83;127.92;5871.32
9.2;1467.83;121.71;5871.32
9.9;1750;121.35;7000
8.9;1325.45;112.5;5301.8
10.2;1750;107.93;7000
11;1750;106;7000
10.9;1750;100.69;7000
11;1750;102.48;7000
10.6;1750;100.81;7000
9.7;1718.91;103.06;6875.64
10.7;1750;107.93;7000
10.1;1750;107.93;7000
10.7;1750;102.47;7000
10.2;1750;107.72;7000
9.8;1750;106;7000
10.3;1750;99.77;7000
11.4;1750;99.77;7000
10.6;1750;106;7000
10.1;1750;113;7000
9.8;1750;113;7000
8.3;1051.47;123.84;4205.88
10.2;1750;147.03;7000
9.5;1594.57;140.57;6378.28
6.8;515.98;132.08;2063.92
6.6;488.24;140.04;1952.96
6.4;460.5;120.51;1842
5.8;369.55;106;1478.2
8.3;1051.47;106;4205.88
7.3;654.95;102.28;2619.8
5.4;298.59;97.16;1194.36
5.2;263.11;102.28;1052.44
4.9;204.87;108.93;819.48
2.8;0;127.87;0
2.6;0;160;0
0.7;0;166.71;0
1.8;0;140.78;0
2;0;116.38;0
2.5;0;117.06;0
3.1;0;113;0
3.6;0;113;0
3.9;0;111.53;0
3.3;0;113;0
1.3;0;129.78;0
1.6;0;147.77;0
4;0;157.65;0
2.3;0;174.25;0
3.1;0;170.31;0
4.3;68.29;141.77;273.16
5.9;387.29;147.15;1549.16
6.2;432.77;113.4;1731.08
5.8;369.55;116.07;1478.2
6.4;460.5;113;1842
5.6;334.07;109.12;1336.28
4.5;113.81;109.12;455.24
3.4;0;109.12;0
1.8;0;122.28;0
1.1;0;141.08;0
2.8;0;163.62;0
3.3;0;150.41;0
3.7;0;122.28;0
3.8;0;113;0
3.8;0;113;0
4.7;159.34;113;637.36
4.4;91.05;113;364.2
4.7;159.34;113;637.36
4.6;136.58;126.56;546.32
5.6;334.07;156.61;1336.28
7.6;766.18;167.09;3064.72
6.6;488.24;174.31;1952.96
7.5;729.1;190.34;2916.4
6.7;502.11;174.25;2008.44
7.4;692.02;158.72;2768.08
7.3;654.95;147.68;2619.8
9;1371.11;143.24;5484.44
9.4;1553.55;155;6214.2
5.1;245.37;150.97;981.48
2.8;0;149;0
1.8;0;147.68;0
4.6;136.58;150.97;546.32
5.8;369.55;153.97;1478.2
2.8;0;170;0
1.3;0;180.24;0
2.7;0;187.63;0
2.7;0;185.76;0
3.4;0;180.44;0
3.3;0;176.69;0
3.7;0;174.23;0
4.8;182.1;172.9;728.4
2.2;0;173.23;0
1.9;0;174.23;0
2.2;0;180.25;0
1.2;0;189.6;0
0.4;0;193.04;0
0.9;0;209.66;0
1.3;0;197.41;0
2.4;0;176.78;0
1;0;163.82;0
0.2;0;153.02;0
0.3;0;147.77;0
1.9;0;137.6;0
3;0;127.42;0
1.7;0;137.6;0
1.9;0;137.6;0
0.7;0;147.68;0
1.7;0;175.57;0
4.4;91.05;194;364.2
4.2;45.53;200.29;182.12
4.6;136.58;195;546.32
4.6;136.58;191.04;546.32
5.3;280.85;188.62;1123.4
5.2;263.11;186.17;1052.44
7;543.72;178.45;2174.88
6.3;446.64;176.35;1786.56
2.2;0;177.12;0
2.6;0;187.02;0
4.3;68.29;193.26;273.16
15.3;1750;198.14;7000
2.8;0;212;0
5.2;263.11;200;1052.44
7.4;692.02;184.47;2768.08
6.2;432.77;173.58;1731.08
6.3;446.64;162.54;1786.56
6.8;515.98;129.4;2063.92
5.9;387.29;126.52;1549.16
6.3;446.64;123.26;1786.56
6.2;432.77;123.26;1731.08
5.6;334.07;122.19;1336.28
5.5;316.33;133.3;1265.32
1.2;0;168.82;0
2.3;0;181.97;0
3.1;0;183.56;0
3.3;0;174.23;0
3.5;0;174.23;0
4.1;22.76;174.23;91.04
4.7;159.34;163.48;637.36
3.8;0;144.05;0
3.8;0;140.38;0
4.1;22.76;144.18;91.04
3.6;0;173.23;0
0.3;0;175.45;0
2.6;0;181.95;0
3.9;0;187.39;0
4.9;204.87;178.86;819.48
5.7;351.81;159.88;1407.24
6.2;432.77;166.31;1731.08
6.2;432.77;138.73;1731.08
5.8;369.55;127.02;1478.2
4.6;136.58;121.11;546.32
4.8;182.1;113.31;728.4
6;405.03;113;1620.12
6.4;460.5;113;1842
6.5;474.37;116.58;1897.48
6.1;418.9;123.86;1675.6
3.1;0;140.22;0
1.1;0;144.86;0
2.1;0;137.1;0
2.9;0;127.49;0
3.8;0;127.02;0
4.5;113.81;123.05;455.24
4.5;113.81;113;455.24
3.6;0;111.66;0
3.3;0;113;0
7.9;877.4;127.18;3509.6
9.1;1419.47;158.7;5677.88
10;1750;172.68;7000
10.9;1750;175.11;7000
12.3;1750;163.93;7000
11.9;1750;147.77;7000
12.9;1750;145.75;7000
13.7;1750;130.83;7000
14.3;1750;147.68;7000
13.3;1750;112.02;7000
15.3;1750;115.1;7000
15.7;1750;111.49;7000
14.9;1750;113.37;7000
14.8;1750;117.26;7000
15;1750;119.31;7000
13.7;1750;111.82;7000
12.6;1750;111.49;7000
12.6;1750;116.32;7000
13.1;1750;121.23;7000
12.5;1750;122.53;7000
11.8;1750;111.49;7000
11;1750;86.51;7000
10.2;1750;79;7000
11;1750;109.62;7000
11.1;1750;119.38;7000
11.2;1750;133.39;7000
11.6;1750;146.07;7000
12.2;1750;151.33;7000
11.6;1750;147.77;7000
11.6;1750;137.45;7000
12.3;1750;122.53;7000
12.5;1750;113;7000
12.7;1750;113;7000
13.3;1750;106;7000
13;1750;102.04;7000
14.2;1750;106;7000
14.8;1750;109.35;7000
14.3;1750;120.05;7000
13.9;1750;155.3;7000
12.3;1750;179.52;7000
12.1;1750;185.46;7000
11.6;1750;173.23;7000
10.7;1750;150.57;7000
9.6;1656.74;147.34;6626.96
8.3;1051.47;146.64;4205.88
8.7;1234.12;142.8;4936.48
8.9;1325.45;137.6;5301.8
7.6;766.18;147.34;3064.72
7.9;877.4;162.5;3509.6
8.8;1279.78;172.34;5119.12
8.5;1142.8;194;4571.2
7.6;766.18;205;3064.72
6.8;515.98;190.15;2063.92
6.6;488.24;171.15;1952.96
6.5;474.37;149.96;1897.48
6.6;488.24;131.55;1952.96
7.7;803.25;122.01;3213
8.4;1097.13;112.15;4388.52
8;914.48;110.51;3657.92
7.7;803.25;108.4;3213
8.6;1188.46;111.52;4753.84
7.9;877.4;126.28;3509.6
6.5;474.37;158.5;1897.48
6.3;446.64;180.59;1786.56
6.4;460.5;186.25;1842
5.1;245.37;180.63;981.48
6.6;488.24;172.17;1952.96
6;405.03;167.12;1620.12
4.1;22.76;162.03;91.04
6.9;529.85;157.89;2119.4
8.4;1097.13;152.94;4388.52
9.3;1512.52;162.23;6050.08
9.1;1419.47;170.33;5677.88
8.6;1188.46;177.4;4753.84
9;1371.11;186.46;5484.44
9;1371.11;200.26;5484.44
8.1;960.14;188.72;3840.56
6;405.03;169.9;1620.12
7.3;654.95;162.6;2619.8
4.5;113.81;132.81;455.24
0.6;0;116;0
6;405.03;111.53;1620.12
6;405.03;109.86;1620.12
2.7;0;108.25;0
6.1;418.9;108.94;1675.6
1.9;0;115;0
5.2;263.11;170.93;1052.44
7.9;877.4;187.82;3509.6
6.5;474.37;193.71;1897.48
4.9;204.87;188.02;819.48
4.4;91.05;173.85;364.2
3.6;0;170.75;0
4;0;159.93;0
5.8;369.55;147.34;1478.2
6;405.03;147.34;1620.12
4.7;159.34;150;637.36
5;227.63;170;910.52
5.2;263.11;181;1052.44
3.1;0;198.75;0
4.1;22.76;212.03;91.04
4.3;68.29;171.58;273.16
3.7;0;151.83;0
3.3;0;128.69;0
2.3;0;111.53;0
2.6;0;111.6;0
3.6;0;106;0
2.4;0;83.76;0
2.9;0;60.01;0
3.8;0;59.5;0
4.1;22.76;76.45;91.04
3.7;0;108.25;0
1.6;0;113;0
1.8;0;114.1;0
1.7;0;111.6;0
2.4;0;111.29;0
1.2;0;111.27;0
1.1;0;111.29;0
1.6;0;111.27;0
0.6;0;102.07;0
0.8;0;107.6;0
1.8;0;111.6;0
4.1;22.76;124.92;91.04
3.7;0;152.1;0
6.6;488.24;186;1952.96
4.5;113.81;145;455.24
2.9;0;117.39;0
3.5;0;116.03;0
1.3;0;111.6;0
1.5;0;109.64;0
2.8;0;108.25;0
2.6;0;109.64;0
3.8;0;108.25;0
3.4;0;109.64;0
2.5;0;116.63;0
1.9;0;160.2;0
0.4;0;177.06;0
2.5;0;185.63;0
2.4;0;147.77;0
3.3;0;117.19;0
3.7;0;120.16;0
3.6;0;115.44;0
3.2;0;111.13;0
1.5;0;110.93;0
3.1;0;114.72;0
1.7;0;139.99;0
0.5;0;178.9;0
0.4;0;188.56;0
1.2;0;214.66;0
1.3;0;196.6;0
1.7;0;157.32;0
1.2;0;155.92;0
0.7;0;113.78;0
1;0;112.02;0
2;0;112;0
1.4;0;112;0
1.8;0;112;0
1.2;0;112;0
0.9;0;108.86;0
1.1;0;113;0
1.4;0;118.54;0
1.9;0;121.26;0
2.9;0;116.46;0
3.7;0;110.18;0
3.7;0;112.02;0
3.6;0;111.09;0
2.4;0;108.25;0
2.1;0;108.25;0
2.6;0;114.29;0
2.7;0;147.77;0
2.2;0;161.92;0
1.8;0;177.73;0
2.4;0;198.09;0
2;0;188.17;0
2.9;0;168.94;0
2.5;0;159.95;0
2.9;0;144.71;0
3.3;0;172.42;0
2.2;0;142.43;0
3;0;121.01;0
3.9;0;115.6;0
3.6;0;111.21;0
4.4;91.05;110.15;364.2
3.9;0;113;0
1.7;0;114.43;0
1.8;0;113;0
2.6;0;113;0
2.7;0;113;0
2.5;0;112.56;0
2.9;0;106;0
3.1;0;91.56;0
3.1;0;97.22;0
1.6;0;106.06;0
2.8;0;110.33;0
2.7;0;166.4;0
1.9;0;179.17;0
4.3;68.29;185.85;273.16
3.6;0;179.18;0
0.4;0;166.52;0
0.6;0;163.94;0
3.5;0;128.58;0
2.6;0;126.07;0
8.6;1188.46;123;4753.84
7.9;877.4;118.02;3509.6
7.7;803.25;116.11;3213
7.8;840.33;111.22;3361.32
7.4;692.02;122.44;2768.08
5.8;369.55;161.68;1478.2
8.5;1142.8;184.73;4571.2
8.4;1097.13;191.14;4388.52
7.1;580.8;159.52;2323.2
5.2;263.11;147.77;1052.44
4.7;159.34;132.43;637.36
5.1;245.37;122.31;981.48
6.6;488.24;120.08;1952.96
8.5;1142.8;129.74;4571.2
8.2;1005.81;166.99;4023.24
7.7;803.25;170.65;3213
8.2;1005.81;176.96;4023.24
7.6;766.18;180.6;3064.72
6.6;488.24;210;1952.96
7.9;877.4;188.78;3509.6
6;405.03;179;1620.12
2.1;0;170;0
5.6;334.07;147.77;1336.28
4.7;159.34;114.48;637.36
4.9;204.87;113;819.48
3;0;112.9;0
3;0;112.9;0
6;405.03;112.9;1620.12
5.9;387.29;113;1549.16
5.9;387.29;158.67;1549.16
5;227.63;188.91;910.52
4.7;159.34;189.62;637.36
4.3;68.29;182.36;273.16
5.2;263.11;172.6;1052.44
5.1;245.37;166.13;981.48
6.2;432.77;158.14;1731.08
4.7;159.34;153.37;637.36
7.3;654.95;153.37;2619.8
8.3;1051.47;167.38;4205.88
8;914.48;174.89;3657.92
7.1;580.8;180.39;2323.2
6.7;502.11;187.93;2008.44
6.5;474.37;216.94;1897.48
7;543.72;198.69;2174.88
5.9;387.29;174.9;1549.16
3.7;0;146.83;0
5.8;369.55;114.48;1478.2
6.1;418.9;121.45;1675.6
5.5;316.33;113;1265.32
5.3;280.85;113;1123.4
3.5;0;113;0
5.7;351.81;113;1407.24
5.5;316.33;116.31;1265.32
4.3;68.29;126.35;273.16
4.9;204.87;166.08;819.48
4.6;136.58;205.79;546.32
4.7;159.34;196.73;637.36
4.7;159.34;190.72;637.36
4.1;22.76;180.5;91.04
3.2;0;179.93;0
5.6;334.07;165.94;1336.28
7;543.72;147.68;2174.88
7.6;766.18;132.68;3064.72
7.6;766.18;142.4;3064.72
8.6;1188.46;144.58;4753.84
9.3;1512.52;171.06;6050.08
7.4;692.02;189.95;2768.08
7.6;766.18;147.68;3064.72
5.8;369.55;131.34;1478.2
4.9;204.87;117.61;819.48
4.5;113.81;114.7;455.24
7.8;840.33;114.45;3361.32
10.8;1750;111.67;7000
11.2;1750;104.06;7000
10.2;1750;103.77;7000
9.4;1553.55;106.8;6214.2
11.8;1750;113.19;7000
13.7;1750;162.6;7000
12.3;1750;180.72;7000
11.9;1750;187.83;7000
11.5;1750;151.58;7000
9.8;1750;147.77;7000
7.9;877.4;147.68;3509.6
7.5;729.1;153.17;2916.4
12.3;1750;119.67;7000
10.6;1750;118.18;7000
8.7;1234.12;117.63;4936.48
7.9;877.4;126.32;3509.6
6.7;502.11;126.32;2008.44
5.8;369.55;147.22;1478.2
7.1;580.8;151.25;2323.2
4.8;182.1;126.32;728.4
4.7;159.34;126.32;637.36
3.3;0;126.32;0
2;0;126.32;0
2;0;115.64;0
4.1;22.76;113;91.04
3.2;0;99.77;0
2.7;0;92.94;0
2.5;0;102.2;0
1.7;0;115.64;0
1.2;0;202.42;0
0.6;0;219.64;0
1.9;0;217.98;0
2.7;0;202.33;0
3;0;198.22;0
3.3;0;184.07;0
3.3;0;176.24;0
3.2;0;160.04;0
3.5;0;152.33;0
3.3;0;156.02;0
2.9;0;180.27;0
1.9;0;179.17;0
1.6;0;224.97;0
1.7;0;224.97;0
3.1;0;201.24;0
4.9;204.87;190.1;819.48
6;405.03;162.95;1620.12
5.9;387.29;160.08;1549.16
5.45;307.46;113;1229.84
5;227.63;112.7;910.52
4.4;91.05;99.21;364.2
4.2;45.53;99.2;182.12
5.2;263.11;99.22;1052.44
6.4;460.5;112.72;1842
6.4;460.5;146;1842
6.4;460.5;170.69;1842
3.9;0;166.05;0
2.9;0;153.91;0
1.9;0;150.43;0
0.2;0;153.91;0
4;0;153.91;0
4.2;45.53;149.53;182.12
3.9;0;128.03;0
3.4;0;132.02;0
4.6;136.58;160.71;546.32
3.4;0;162.14;0
3.3;0;216.85;0
5;227.63;217.5;910.52
1.8;0;182.79;0
2.4;0;155.18;0
4.2;45.53;150.43;182.12
3.7;0;147.78;0
4.1;22.76;153.57;91.04
7.5;729.1;192.56;2916.4
5.2;263.11;189.5;1052.44
5;227.63;156.05;910.52
5.2;263.11;182.5;1052.44
3.4;0;156.05;0
2.4;0;185.16;0
2.8;0;185.16;0
1.9;0;156.05;0
1.8;0;150.1;0
2.1;0;153.57;0
2.7;0;155.95;0
2.4;0;149.49;0
3.4;0;100.05;0
3.1;0;113;0
3.4;0;148.68;0
3.4;0;151.09;0
3;0;168.94;0
2.7;0;224.28;0
2.2;0;230.12;0
1.4;0;227.54;0
1.3;0;213.61;0
1.1;0;189.98;0
0.9;0;180;0
1.1;0;153.86;0
4.9;204.87;150;819.48
2.9;0;150.1;0
2.6;0;150;0
2.9;0;150;0
2.1;0;150.1;0
1.5;0;157.21;0
3.5;0;201.09;0
1.3;0;199.4;0
2.6;0;163.96;0
3.1;0;155.04;0
3.3;0;150.1;0
3.3;0;150.1;0
2.7;0;150;0
2.1;0;150.1;0
1.3;0;150.1;0
0.3;0;167.03;0
1.6;0;186.04;0
2.3;0;238.24;0
3.9;0;246.57;0
4.4;91.05;227.37;364.2
4.6;136.58;179.08;546.32
5;227.63;158.3;910.52
5.5;316.33;155.8;1265.32
5.8;369.55;152.78;1478.2
2.5;0;152.69;0
2.2;0;152.69;0
2.9;0;152.69;0
3.7;0;152.69;0
5.3;280.85;153.28;1123.4
6.7;502.11;205.54;2008.44
5.1;245.37;228.75;981.48
4.6;136.58;220;546.32
3.8;0;172.23;0
4.1;22.76;156.87;91.04
4.4;91.05;153.28;364.2
4.7;159.34;153.28;637.36
3.7;0;150;0
4.5;113.81;128.09;455.24
4.2;45.53;150;182.12
3.9;0;158.99;0
6.5;474.37;190.92;1897.48
5.5;316.33;225;1265.32
6.8;515.98;240;2063.92
7.5;729.1;200.45;2916.4
8.4;1097.13;156.87;4388.52
10.8;1750;156.09;7000
10.1;1750;150;7000
9.4;1553.55;150;6214.2
9.6;1656.74;101.97;6626.96
10.4;1750;145.27;7000
9.5;1594.57;78.56;6378.28
8.7;1234.12;145.27;4936.48
7.8;840.33;150;3361.32
7.4;692.02;165.04;2768.08
8;914.48;210.93;3657.92
7.9;877.4;232.23;3509.6
6.3;446.64;197.47;1786.56
3.5;0;190.95;0
1.9;0;181.96;0
1;0;172.4;0
4.2;45.53;157.03;182.12
3.8;0;157.03;0
3.1;0;160.64;0
1.3;0;196.4;0
1.9;0;203.73;0
3.3;0;240.55;0
5.8;369.55;251.26;1478.2
6.1;418.9;238.37;1675.6
5.9;387.29;178.36;1549.16
6.2;432.77;201.03;1731.08
6.5;474.37;172.4;1897.48
5.3;280.85;175;1123.4
8.4;1097.13;157.63;4388.52
9;1371.11;157.63;5484.44
8.9;1325.45;157.63;5301.8
8.9;1325.45;159.58;5301.8
7.6;766.18;221.73;3064.72
6.7;502.11;252.06;2008.44
5.9;387.29;263.35;1549.16
1.7;0;269.28;0
1.7;0;256.16;0
1;0;270.33;0
5;227.63;280.89;910.52
4.9;204.87;263.34;819.48
0.9;0;220;0
2.1;0;177.22;0
1.2;0;171.43;0
6.7;502.11;156.05;2008.44
8.3;1051.47;157.68;4205.88
7.2;617.87;255.65;2471.48
4.9;204.87;235.81;819.48
5.2;263.11;171.08;1052.44
4.3;68.29;156.09;273.16
3.8;0;157.63;0
1.2;0;161.95;0
1.3;0;157.51;0
5.7;351.81;157.51;1407.24
6.6;488.24;157.51;1952.96
7.1;580.8;157.51;2323.2
6.8;515.98;153.91;2063.92
7.4;692.02;180.94;2768.08
5.5;316.33;233.46;1265.32
7.8;840.33;269.4;3361.32
5.4;298.59;281.07;1194.36
5.2;263.11;271.45;1052.44
4.2;45.53;240;182.12
3;0;232.79;0
1.4;0;223.09;0
4.9;204.87;217.57;819.48
6.6;488.24;221.69;1952.96
8.7;1234.12;218.27;4936.48
8.8;1279.78;228.64;5119.12
7.6;766.18;236.01;3064.72
8;914.48;267.95;3657.92
10.1;1750;286.06;7000
9.3;1512.52;251.97;6050.08
8;914.48;220.04;3657.92
8.8;1279.78;205.04;5119.12
9.4;1553.55;180.02;6214.2
9.2;1467.83;156.05;5871.32
6.4;460.5;154.31;1842
7.7;803.25;153.52;3213
8.6;1188.46;153.52;4753.84
9;1371.11;153.52;5484.44
9.9;1750;156.05;7000
9.9;1750;177.2;7000
6.3;446.64;190.46;1786.56
3.1;0;216.08;0
5.9;387.29;208.29;1549.16
5.5;316.33;201.52;1265.32
6.4;460.5;195.68;1842
7.5;729.1;183.17;2916.4
8.9;1325.45;157.35;5301.8
8.3;1051.47;155.95;4205.88
9.5;1594.57;157.35;6378.28
8.7;1234.12;197.94;4936.48
8.9;1325.45;210.58;5301.8
7.8;840.33;230.02;3361.32
9.8;1750;254.62;7000
9;1371.11;239.08;5484.44
9;1371.11;218.16;5484.44
